2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C017_2105011H,S-Gamut3.Cine/S-Log3,,,,,,,,10:24:05:08,,,B052C017_2105011H.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,052,4096x3024,,,,017,,0.02089372,,,10:23:46:00,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T2.8 3/4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C018_210501TH,S-Gamut3.Cine/S-Log3,,,,,,,,10:24:30:08,,,B052C018_210501TH.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,052,4096x3024,,X82,,018,,0.02089372,,,10:24:05:08,3,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T2.8 3/4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C019_2105015F,S-Gamut3.Cine/S-Log3,,,,,,,,10:24:56:20,,,B052C019_2105015F.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,052,4096x3024,,X82,,019,,0.02089372,,,10:24:30:08,4 slate,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T2.8 3/4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C020_210501NY,S-Gamut3.Cine/S-Log3,,,,,,,,10:25:19:00,,,B052C020_210501NY.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,052,4096x3024,,X82,,020,,0.02089372,,,10:24:56:20,6 clean ,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T2.8 3/4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C021_210501RX,S-Gamut3.Cine/S-Log3,,,,,,,,10:29:35:20,,,B052C021_210501RX.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,X69,,021,,0.01001157,,,10:25:19:00,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T2.8 3/4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C022_210501IT,S-Gamut3.Cine/S-Log3,,,,,,,,10:32:15:00,,,B052C022_210501IT.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,X69,,022,,0.01001157,,,10:29:35:20,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T5.6 z70-200mm,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C023_210501OL,S-Gamut3.Cine/S-Log3,,,,,,,,11:47:11:14,,,B052C023_210501OL.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,X82,,023,,0.02002315,,,11:45:30:06,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T2.8 3/4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C024_210501K8,S-Gamut3.Cine/S-Log3,,,,,,,,12:26:31:22,,,B052C024_210501K8.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,052,4096x3024,,X82,,024,,0.02002315,,,12:25:49:18,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T2.8 3/4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C025_210501PW,S-Gamut3.Cine/S-Log3,,,,,,,,12:29:58:14,,,B052C025_210501PW.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,052,4096x3024,,X82,,025,,0.02002315,,,12:28:48:14,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T2.8 3/4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C026_21050147,S-Gamut3.Cine/S-Log3,,,,,,,,12:38:29:02,,,B052C026_21050147.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,052,4096x3024,,X82,,026,,0.02002315,,,12:36:49:02,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
